Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Afghanistan,Salahuddin Rabbani,Individual,Ministry of Foreign Affairs,1/1/2011,EOT,S Rabbani ; S. Rabbani ; Salahuddin Rabbani ; Salahoddin Rabbani
Afghanistan,Sardar Mohammad Daud Khan,Individual,Elite (Afghanistan),1/1/2027,7/17/1973,Sardar Mohammad Daud Khan ; Muhammad Daoud Khan ; Mohammad Daud Khan ; Mohammed Daud Khan ; Mohammad Daoud Khan ; Mohammed Daoud Khan
Afghanistan,Sardar Mohammad Daud Khan,Individual,Executive Office (Afghanistan),7/17/1973,4/27/1978,Sardar Mohammad Daud Khan ; Muhammad Daoud Khan ; Mohammad Daud Khan ; Mohammed Daud Khan ; Mohammad Daoud Khan ; Mohammed Daoud Khan
Afghanistan,Sarwar Danesh,Individual,Ministry of Higher Education,10/7/2001,EOT,Sarwar Danesh ; S. Danesh ; S Danesh
Afghanistan,Sayd Madkhdum Rahin,Individual,Cabinet (Afghanistan),12/5/2001,EOT,S. Rahin ; S M Rahin ; Sayd Rahin ; S. M. Rahin ; S Rahin ; Sayd Madkhdum Rahin
Afghanistan,Sayd Madkhdum Rahin,Individual,"Ministry of Information, Culture, and Tourism",12/5/2001,EOT,S. Rahin ; S M Rahin ; Sayd Rahin ; S. M. Rahin ; S Rahin ; Sayd Madkhdum Rahin
Afghanistan,Sayed Fazlollah Wahidi,Individual,Provincial (Afghanistan),BOT,EOT,Syed Fazlullah Wahidi ; Sayed Faizollah Wahidi ; Sayd Fazlollah Wahidi ; Sayed Fazlullah Wahidi ; Sayed Fazlollah Wahidi ; Sayed Fazlollah Wahedi
Afghanistan,Sayed Hussein Anwari,Individual,Cabinet (Afghanistan),10/7/2001,12/30/2004,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Herat Province,6/1/2005,1/23/2009,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,House of the People,9/19/2010,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Islamic Movement of Afghanistan,BOT,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Ministry of Agriculture,10/7/2001,12/30/2004,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Hussein Anwari,Individual,Shia,BOT,EOT,S. Anwari ; S Anwari ; S. H. Anwari ; Sayed Anwari ; Sayed Hussein Anwari ; Sayed Hussain Anwari
Afghanistan,Sayed Mohmood Hasamuddeen Al-Gailani,Individual,House of the People,12/7/2005,EOT,S. M. H. Al-Gailani ; S. Al-Gailani ; S Al-Gailani ; Sayed Al-Gailani ; S M H Al-Gailani ; Sayed Mohmood Hasamuddeen Al-Gailani
Afghanistan,Sayed Mohmood Hasamuddeen Al-Gailani,Individual,Pashtun,BOT,EOT,S. M. H. Al-Gailani ; S. Al-Gailani ; S Al-Gailani ; Sayed Al-Gailani ; S M H Al-Gailani ; Sayed Mohmood Hasamuddeen Al-Gailani
Afghanistan,Sayed Mustafa Kazemi,Individual,Cabinet (Afghanistan),1/1/2002,12/30/2004,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Cabinet (Afghanistan),6/19/2002,10/9/2009,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Elite (Afghanistan),1/1/1962,12/31/2001,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Elite (Afghanistan),12/30/2004,11/6/2007,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Ministry of Commerce,1/1/2002,12/30/2004,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Ministry of Commerce,6/19/2002,10/9/2009,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Opposition Major Party (Out Of Government) (United National Front),BOT,11/6/2007,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,Shia (Afghanistan),BOT,EOT,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Mustafa Kazemi,Individual,United National Front,BOT,EOT,Sayd Kazemi ; Sayd Hosayn Anwari ; S. Kazemi ; S. M. Kazemi ; Sayed Mustafa Kazemi ; S Kazemi ; Sayed Kazemi ; S M Kazemi ; Sayd Mostafa Kazemi
Afghanistan,Sayed Noorullah,Individual,Elite (Afghanistan),BOT,EOT,S. Noorullah ; Sayed Noorullah ; S Noorullah
Afghanistan,Sayed Noorullah,Individual,National Islamic Movement of Afghanistan,BOT,EOT,S. Noorullah ; Sayed Noorullah ; S Noorullah
Afghanistan,Sayed Pervez Kambaksh,Individual,New World,BOT,EOT,S P Kambaksh ; S Kambaksh ; Sayed Kambaksh ; S. Kambaksh ; S. P. Kambaksh ; Sayed Pervez Kambaksh
Afghanistan,Sayed Raz Mohammad Agha,Individual,Martyrs and Refugees Department,10/7/2001,EOT,Sayed Raz Mohammad Agha ; S. R. M. Agha ; S R M Agha ; Sayed Agha ; Syed Raz Muhammad Agha ; Syed Raz Mohammad Agha ; S Agha ; S. Agha
Afghanistan,Sayyad Mohammad,Individual,House of the People,12/7/2005,EOT,Sayyad Mohammad ; S Mohammad ; S. Mohammad
Afghanistan,Sayyad Mohammad,Individual,Pashtun,BOT,EOT,Sayyad Mohammad ; S Mohammad ; S. Mohammad
Afghanistan,Seyed Agha Hossein Fazel Sangcharaki,Individual,Coalition for Change and Hope,BOT,EOT,S. A. H. F. Sangcharaki ; S. Sangcharaki ; S Sangcharaki ; S A H F Sangcharaki ; Seyed Agha Hossein Fazel Sangcharaki ; Seyed Sangcharaki
Afghanistan,Shah Gul Rezai,Individual,Hazara (Ethnic Group),BOT,EOT,S Rezai ; S. G. Rezai ; Shah Gul Rezai ; S G Rezai ; S. Rezai ; Shah Rezai
Afghanistan,Shah Gul Rezai,Individual,House of the People,12/7/2005,EOT,S Rezai ; S. G. Rezai ; Shah Gul Rezai ; S G Rezai ; S. Rezai ; Shah Rezai
Afghanistan,Shahnawaz Tanai,Individual,Afghanistan Peace Movement,1/1/2004,EOT,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shahnawaz Tanai,Individual,Exiles (Afghanistan),4/1/1990,12/31/2003,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shahnawaz Tanai,Individual,Ministry of Defense,1/1/1986,3/31/1990,S. Tanai ; Shahnawaz Tanai ; S Tanai
Afghanistan,Shamshad TV,Group,Television Entertainment (Afghanistan),BOT,EOT,Shamshad Tv
Afghanistan,Shamshad TV,Group,Television News (Afghanistan),1/1/2006,EOT,Shamshad Tv
Afghanistan,Sher Mohammad Akhundzada,Individual,(National) Minor Party (Afghanistan),1/1/2006,EOT,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Akhundzada,Individual,Elite (Afghanistan),1/1/2006,EOT,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Akhundzada,Individual,Helmand Province,10/7/2001,12/31/2005,S. Akhundzada ; S M Akhundzada ; S. M. Akhundzada ; Sher Mohammad Akhundzada ; Sher Mohammed Akhundzada ; Sher Akhundzada ; S Akhundzada
Afghanistan,Sher Mohammad Karimi,Individual,Afghan National Army,10/2/2010,EOT,S. M. Karimi ; S Karimi ; S. Karimi ; Sher Karimi ; Sher Mohammad Karimi ; S M Karimi
Afghanistan,Sher Mohammad Karimi,Individual,Pashtun,BOT,EOT,S. M. Karimi ; S Karimi ; S. Karimi ; Sher Karimi ; Sher Mohammad Karimi ; S M Karimi
Afghanistan,Shukria Barakzai,Individual,Elite (Afghanistan),BOT,12/6/2007,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Grand Assembly,1/1/2003,12/6/2005,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,House of the People,12/7/2005,EOT,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Pashtun,BOT,EOT,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Shukria Barakzai,Individual,Womenâ€™s Mirror,1/1/2002,12/31/2002,S. Barakzai ; Shukria Barakzai ; S Barakzai
Afghanistan,Sibghatullah Mojadedi,Individual,Elite (Afghanistan),BOT,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,Executive Office (Afghanistan),4/28/1992,6/28/1992,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,Grand Assembly,1/1/2002,12/31/2004,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,House of Elders,1/1/2005,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sibghatullah Mojadedi,Individual,National Liberation Front,BOT,EOT,Sibghatullah Mojadedi ; Sibghatullah Mojadadi ; Sebghatullah Mujadeddi ; Sebghatullah Mojaddedi ; Sebghatollah Mojaddedi ; Sibghatullah Mojaddedi  ; Sibghatullah Mojadeddi ; Sibghatullah Mujaddedi ; Sibghatullah Mujadedi ; Sibghatullah Mujadadi ; Sebghatullah Mojadedi
Afghanistan,Sima Samar,Individual,Afghan Independent Human Rights Commission,12/5/2001,EOT,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Cabinet (Afghanistan),1/1/2002,1/1/2003,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Exiles (Afghanistan),BOT,12/31/2001,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sima Samar,Individual,Ministry of Women's Affairs,1/1/2002,1/1/2003,S. Samar ; S Samar ; Sima Samar
Afghanistan,Sirajuddin Haqqani,Individual,Haqqani Network,BOT,EOT,S. Haqqani ; Sirajuddin Haqqani ; S Haqqani
Afghanistan,Sirajuddin Haqqani,Individual,Pashtun,BOT,EOT,S. Haqqani ; Sirajuddin Haqqani ; S Haqqani
Afghanistan,Sultan Ali Keshtmand,Individual,Elite (Afghanistan),BOT,EOT,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Sultan Ali Keshtmand,Individual,Executive Office (Afghanistan),6/11/1981,5/26/1988,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Sultan Ali Keshtmand,Individual,Executive Office (Afghanistan),2/21/1989,5/8/1990,Sultan Ali Keshtmand ; Sultan Keshtmand ; Sultan Ali Kishtmand ; Ali Keshtmand ; Ali Kishtmand
Afghanistan,Taj Mohammad Wardak,Individual,Cabinet (Afghanistan),6/19/2002,1/28/2003,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Executive Office (Afghanistan),1/1/2004,12/31/2004,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Ministry of the Interior,6/19/2002,1/28/2003,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,National Independence Party,4/1/2005,EOT,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Paktia Province,1/1/2002,3/31/2002,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taj Mohammad Wardak,Individual,Pashtun,BOT,EOT,Taj Wardak ; T. M. Wardak ; T M Wardak ; Taj Mohammad Wardak ; T. Wardak ; T Wardak
Afghanistan,Taliban,Group,Fundamentalist,BOT,EOT,Taleban ; Taliban
Afghanistan,Taliban,Group,Government (Afghanistan),9/1/1996,10/6/2001,Taleban ; Taliban
Afghanistan,Taliban,Group,Insurgents (Afghanistan),10/7/2001,EOT,Taleban ; Taliban
Afghanistan,Taliban,Group,Sunni,BOT,EOT,Taleban ; Taliban
Afghanistan,Taliban Air Force,Group,Taliban,BOT,EOT,Taliban Air Force
Afghanistan,Thabat,Group,Print News (Afghanistan),BOT,EOT,Thabat
Afghanistan,The Afghanistan Bank,Group,Finance / Economy / Commerce / Trade Ministry (Afghanistan),BOT,EOT,The Afghanistan Bank ; Da Afghanistan Bank
Afghanistan,The Daily Weesa,Group,Print News (Afghanistan),1/1/2006,EOT,Weesa ; The Daily Weesa ; Weesa Daily ; Roz Nama Weesa
Afghanistan,The Frontier Post,Group,Print News (Afghanistan),2/1/1984,EOT,The Frontier Post
Afghanistan,The Institute for State Effectiveness,Group,Development NGOs (Afghanistan),1/1/2005,EOT,The Institute Of State Effectiveness ; ISE ; Institute Of State Effectiveness ; The Institute For State Effectiveness ; Institute For State Effectiveness
Afghanistan,Third Army Corps,Group,Afghan National Army,BOT,EOT,3Rd Army Corps ; Third Army Corps
Afghanistan,Toryalai Wesa,Individual,Kandahar Province,12/19/2008,EOT,T. Wesa ; T Wesa ; Toryalai Wesa ; Turialay Wisa ; Toryalai Wisa ; Turialay Wesa
Afghanistan,United National Front,Group,(National) Major Party (Afghanistan),1/1/2006,4/2/2006,Afghanistan National Front ; United National Front
Afghanistan,Ustad Mohammad Yaser,Individual,Taliban,11/12/2001,EOT,U. Yaser ; U Yaser ; U. M. Yaser ; Mohammad Yaser ; Ustad Yaser ; Ustad Mohammad Yaser ; U M Yaser
Afghanistan,Voice of Jihad,Group,Taliban,BOT,EOT,Voice Of Jihad ; Afghan Taleban Voice Of Jihad ; Afghan Taliban Voice Of Jihad
Afghanistan,Voice of Shariah,Group,Taliban,BOT,EOT,Shariat Ghag ; Radio Kabul ; Radio Voice Of Shari'Ah ; Voice Of Shariah
Afghanistan,Wahid Mozhda,Individual,Taliban,BOT,EOT,Wahed Mozhda ; Wahid Muzhda ; Wahid Mozhda
Afghanistan,Wahid Omar,Individual,Elite (Afghanistan),3/1/1978,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wahid Omar,Individual,Executive Office (Afghanistan),1/1/2007,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wahid Omar,Individual,Government Media and Information Center,1/1/2009,EOT,Wahid Omar ; W. Omar ; W Omar
Afghanistan,Wakil Ahmed Muttawakil,Individual,(National) Minor Party (Afghanistan),10/22/2003,12/31/2005,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Elite (Afghanistan),1/1/2006,EOT,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Foreign Ministry (Afghanistan),10/1/1999,10/6/2001,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Wakil Ahmed Muttawakil,Individual,Taliban,BOT,10/21/2003,Wakil Muttawakil ; Mullah Muttawakil ; Wakil Ahmed Muttawakil ; W Muttawakil ; W. A. Muttawakil ; Wakil Ahmad Muttawakil ; W. Muttawakil ; W A Muttawakil
Afghanistan,Waliur Rehman,Individual,Tehrik-i-Taliban Pakistan,BOT,EOT,Waliur Reman ; Wali-Ur Rahman ; Wali-Ur-Rehman Mehsud ; Wali Ur Rehman ; Wali-Ur Rehman ; Waliur Rahman ; Waliur Rehman ; Waliur Rehman Mehsud
Afghanistan,Wazir Tribe in Afghanistan,Group,National Ethnic (Afghanistan),BOT,EOT,Wazir ; Waziris ; Wazir Tribe
Afghanistan,Wazir Tribe in Afghanistan,Group,Pashtun,BOT,EOT,Wazir ; Waziris ; Wazir Tribe
Afghanistan,Womenâ€™s Mirror,Group,Print News (Afghanistan),BOT,EOT,Aina-E-Zan ; Womenâ€™S Mirror
Afghanistan,Yaser Esam Hamdi,Individual,General Population / Civilian / Social (Saudi Arabia),11/2/2001,EOT,Y. E. Hamdi ; Yaser Esam Hamdi ; Yaser Hamdi ; Y. Hamdi ; Y E Hamdi ; Y Hamdi
Afghanistan,Yaser Esam Hamdi,Individual,Taliban,1/1/1992,11/1/2001,Y. E. Hamdi ; Yaser Esam Hamdi ; Yaser Hamdi ; Y. Hamdi ; Y E Hamdi ; Y Hamdi
Afghanistan,Yunus Qanuni,Individual,Cabinet (Afghanistan),12/7/2001,8/31/2004,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,House of the People,12/7/2005,12/20/2005,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,House of the People,12/21/2005,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Jamiat-e Islami,BOT,12/6/2001,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Ministry of Education,6/20/2002,8/31/2004,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Ministry of the Interior,12/7/2001,6/19/2002,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,New Afghanistan Party,1/1/2004,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yunus Qanuni,Individual,Tajik,BOT,EOT,Y Qanuni ; Yunis Qanooni ; Yunus Qanuni ; Mohammad Yunos Qanuni ; Yunus Qanouni ; Y. Qanuni ; Mohammad Yunus Qanuni ; Yunis Qanouni ; Yunis Qanuni ; Yunus Qanooni
Afghanistan,Yusuf Niazi,Individual,Ministry of Hajj and Religious Affairs,1/1/2010,EOT,Yusuf Niazi
Afghanistan,Zabihollah Mojahed,Individual,Media (Taliban),BOT,EOT,Z. Mojahed ; Zabihollah Mojahed ; Z Mojahed ; Zabiullah Mujahid ; Zabihullah Mujahid
Afghanistan,Zabihollah Mojahed,Individual,Taliban,11/12/2001,EOT,Z. Mojahed ; Zabihollah Mojahed ; Z Mojahed ; Zabiullah Mujahid ; Zabihullah Mujahid
